City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,19/07/2015,33.6,60.9,0.7,7.9,8.6,21.1,0.7,11.3,10.2,0.6,3.8,0.1,67.0,Satisfactory
Ahmedabad,20/07/2015,31.3,65.1,0.6,8.1,8.5,27.1,0.6,10.3,7.4,0.5,2.3,0.1,60.0,Satisfactory
Ahmedabad,21/07/2015,48.1,24.3,0.7,7.9,8.4,7.6,0.7,1.3,6.3,5.0,21.8,1.5,82.0,
Ahmedabad,22/07/2015,57.1,87.4,0.6,8.3,8.4,7.6,0.6,14.6,2.6,2.8,14.5,1.9,90.0,Satisfactory
Ahmedabad,23/07/2015,34.7,66.2,0.1,9.7,7.9,17.0,0.1,13.6,4.9,1.4,5.2,0.4,78.0,Satisfactory
Ahmedabad,24/07/2015,29.2,65.4,0.1,9.6,7.8,21.7,0.1,13.6,5.1,1.4,3.6,0.3,48.0,Good
Ahmedabad,25/07/2015,29.8,61.5,0.1,8.6,8.0,19.6,0.1,15.1,5.3,0.4,1.0,0.1,53.0,Satisfactory
Ahmedabad,26/07/2015,60.0,96.9,0.2,8.8,8.2,9.6,0.2,11.5,2.8,0.5,1.2,0.2,91.0,Satisfactory
Ahmedabad,27/07/2015,19.2,44.7,1.5,9.4,9.7,15.7,1.5,11.2,4.6,1.3,3.3,0.2,70.0,Satisfactory
Ahmedabad,28/07/2015,19.5,51.6,5.9,11.3,17.2,6.0,5.9,11.6,4.4,0.6,1.4,0.1,157.0,Moderate
Ahmedabad,29/07/2015,35.2,62.3,5.8,10.9,16.6,5.2,5.8,14.7,3.7,1.6,3.7,0.5,158.0,Moderate
Ahmedabad,30/07/2015,33.0,58.3,7.0,10.6,17.6,5.5,7.0,13.0,3.5,1.6,4.0,0.4,169.0,Moderate
Ahmedabad,31/07/2015,41.0,72.4,6.9,10.5,17.4,6.4,6.9,19.8,3.4,2.0,5.1,0.4,174.0,Moderate
Ahmedabad,01/08/2015,40.3,63.0,6.7,10.5,17.3,6.2,6.7,8.3,3.6,1.8,4.3,0.4,173.0,Moderate
Ahmedabad,02/08/2015,41.2,58.3,6.9,10.5,17.4,4.8,6.9,13.5,3.7,1.8,4.2,0.3,172.0,Moderate
Ahmedabad,03/08/2015,36.1,63.4,7.2,11.6,17.1,5.3,7.2,13.6,6.1,1.7,2.8,0.1,190.0,Moderate
Ahmedabad,04/08/2015,28.5,84.6,6.7,20.5,27.2,24.4,6.7,5.7,7.6,1.4,2.2,0.1,171.0,Moderate
Ahmedabad,05/08/2015,31.6,58.6,7.0,20.4,27.4,20.4,7.0,9.2,7.9,0.7,2.3,0.1,168.0,Moderate
Ahmedabad,06/08/2015,42.6,55.3,7.2,20.4,27.6,24.4,7.2,6.3,9.9,1.4,2.9,0.3,172.0,Moderate
Ahmedabad,07/08/2015,48.1,66.7,7.1,20.3,27.4,26.9,7.1,6.8,12.8,1.2,3.4,0.3,173.0,Moderate
Ahmedabad,08/08/2015,37.1,84.5,7.2,20.2,27.4,37.6,7.2,8.7,7.9,0.9,3.0,0.2,175.0,Moderate
Ahmedabad,09/08/2015,33.4,58.1,7.4,20.1,27.5,24.9,7.4,10.0,8.4,0.8,2.1,0.1,179.0,Moderate
Ahmedabad,10/08/2015,38.6,82.8,7.4,20.2,27.6,38.1,7.4,9.7,6.3,1.3,2.8,0.3,174.0,Moderate
Ahmedabad,11/08/2015,40.5,82.6,7.5,20.2,27.7,26.9,7.5,8.9,21.5,1.2,3.0,0.1,176.0,Moderate
Ahmedabad,12/08/2015,41.4,94.8,7.5,20.2,27.7,22.8,7.5,11.7,19.8,1.8,2.8,0.2,179.0,Moderate
Ahmedabad,13/08/2015,44.6,109.9,7.5,20.1,27.6,19.3,7.5,11.2,22.8,1.4,3.4,0.4,175.0,Moderate
Ahmedabad,14/08/2015,65.7,108.6,7.6,19.9,27.5,19.2,7.6,8.2,30.2,3.6,5.8,1.0,177.0,Moderate
Ahmedabad,15/08/2015,33.3,88.4,7.3,20.3,27.6,18.0,7.3,6.4,33.0,0.0,0.0,0.0,175.0,Moderate
Ahmedabad,16/08/2015,39.2,75.5,7.4,20.2,27.6,35.0,7.4,9.2,26.6,0.8,0.8,0.1,174.0,Moderate
Ahmedabad,17/08/2015,34.0,60.9,7.4,20.1,27.5,18.1,7.4,9.6,17.2,1.2,1.8,0.2,179.0,Moderate
Ahmedabad,18/08/2015,36.4,62.3,7.3,20.1,27.4,23.0,7.3,10.6,13.4,2.0,4.3,0.4,177.0,Moderate
Ahmedabad,19/08/2015,38.4,60.2,7.4,20.2,27.6,19.6,7.4,9.3,18.6,1.6,3.7,0.4,180.0,Moderate
Ahmedabad,20/08/2015,38.5,63.6,12.4,19.7,30.0,18.1,12.4,10.4,16.3,1.6,3.0,0.4,274.0,Poor
Ahmedabad,21/08/2015,39.6,74.1,17.3,14.8,32.2,19.4,17.3,10.8,5.4,1.7,3.2,0.2,310.0,Very Poor
Ahmedabad,22/08/2015,61.8,102.7,17.2,14.8,32.1,19.6,17.2,12.4,8.1,0.9,1.8,0.2,303.0,Very Poor
Ahmedabad,23/08/2015,43.2,128.4,17.2,14.8,32.0,6.7,17.2,11.7,37.9,1.3,3.1,0.1,302.0,Very Poor
Ahmedabad,24/08/2015,33.4,104.8,17.1,14.9,32.0,9.8,17.1,13.0,86.8,1.1,2.1,0.0,302.0,Very Poor
Ahmedabad,25/08/2015,36.9,117.7,17.1,14.8,31.9,6.3,17.1,4.7,54.0,0.9,1.2,0.2,302.0,Very Poor
Ahmedabad,26/08/2015,36.4,100.7,17.1,14.8,31.9,6.3,17.1,8.9,77.3,0.0,0.0,0.1,302.0,Very Poor
Ahmedabad,27/08/2015,32.6,113.7,17.0,14.8,31.8,6.3,17.0,7.0,62.3,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,28/08/2015,38.2,117.1,17.1,14.9,32.0,6.3,17.1,10.9,55.9,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,29/08/2015,39.9,102.8,17.0,14.8,31.8,7.8,17.0,10.0,96.8,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,30/08/2015,72.7,121.8,17.0,14.8,31.9,22.8,17.0,4.2,99.0,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,31/08/2015,43.2,106.3,17.0,14.9,31.9,6.3,17.0,6.0,60.0,0.0,0.0,0.1,302.0,Very Poor
Ahmedabad,01/09/2015,63.2,54.3,17.0,14.8,31.8,24.4,17.0,3.7,7.6,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,02/09/2015,64.7,34.8,17.0,14.8,31.8,27.6,17.0,6.4,12.1,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,03/09/2015,65.3,64.4,17.0,14.8,31.9,14.7,17.0,6.1,18.2,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,04/09/2015,67.9,52.9,17.0,14.9,31.8,18.3,17.0,8.9,16.5,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,05/09/2015,52.4,138.1,17.0,14.8,31.8,13.5,17.0,9.9,22.6,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,06/09/2015,33.3,109.3,17.0,14.9,31.8,6.6,17.0,6.9,33.6,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,07/09/2015,29.5,126.7,16.9,14.9,31.8,6.5,16.9,8.6,40.6,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,08/09/2015,15.5,72.3,17.0,14.8,31.8,10.8,17.0,15.1,34.2,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,09/09/2015,57.5,0.2,16.3,50.9,67.2,23.5,16.3,8.7,15.4,0.0,10.5,4.9,281.0,
Ahmedabad,10/09/2015,50.2,100.2,9.5,12.3,21.8,15.6,9.5,11.6,13.6,0.0,3.4,0.3,226.0,Poor
Ahmedabad,11/09/2015,61.8,119.2,8.7,15.4,24.1,36.8,8.7,8.1,18.7,0.0,4.8,0.4,276.0,Poor
Ahmedabad,12/09/2015,46.9,86.4,7.1,11.5,18.6,9.4,7.1,7.9,19.0,0.0,3.1,0.1,209.0,Poor
Ahmedabad,13/09/2015,43.0,52.1,6.8,10.0,16.8,8.2,6.8,11.6,20.6,0.0,2.5,0.1,179.0,Moderate
Ahmedabad,14/09/2015,42.1,52.1,8.4,11.4,19.8,16.3,8.4,11.6,28.1,0.0,3.2,0.2,197.0,Moderate
Ahmedabad,15/09/2015,44.9,80.7,7.1,10.9,18.1,6.2,7.1,5.8,59.4,0.0,2.2,0.2,229.0,Poor
Ahmedabad,16/09/2015,29.6,103.3,6.6,9.9,16.6,24.1,6.6,8.8,42.9,0.0,1.9,0.1,170.0,Moderate
Ahmedabad,17/09/2015,32.2,49.8,6.5,9.7,16.2,24.1,6.5,9.2,39.0,0.0,2.7,0.2,164.0,Moderate
Ahmedabad,18/09/2015,36.3,82.9,7.7,12.9,20.6,36.8,7.7,8.3,43.4,0.0,4.3,0.4,195.0,Moderate
Ahmedabad,19/09/2015,24.5,46.0,8.4,11.0,19.4,17.9,8.4,12.6,44.6,0.0,2.5,0.2,220.0,Poor
Ahmedabad,21/09/2015,27.1,47.0,10.0,12.2,22.2,26.7,10.0,9.5,12.5,0.0,4.8,0.3,177.0,
Ahmedabad,22/09/2015,59.3,89.5,9.2,9.7,18.9,10.6,9.2,6.0,7.7,0.0,3.2,0.2,217.0,Poor
Ahmedabad,23/09/2015,65.3,68.3,10.6,9.6,20.2,6.3,10.6,3.7,4.7,0.0,3.6,0.2,254.0,Poor
Ahmedabad,24/09/2015,47.4,63.5,9.3,10.5,19.7,14.9,9.3,7.7,7.7,0.0,3.4,0.2,241.0,Poor
Ahmedabad,25/09/2015,43.9,55.3,8.7,19.8,28.4,24.4,8.7,4.8,11.5,0.0,3.2,0.2,244.0,Poor
Ahmedabad,26/09/2015,28.4,73.3,9.0,13.6,22.7,12.8,9.0,7.5,16.0,0.0,3.3,0.2,243.0,Poor
Ahmedabad,27/09/2015,3.6,42.0,11.3,14.2,25.4,14.2,11.3,9.6,20.4,0.0,4.0,0.5,244.0,Poor
Ahmedabad,28/09/2015,3.0,47.8,16.3,21.5,37.8,29.2,16.3,13.7,30.0,0.0,9.3,0.8,327.0,Very Poor
Ahmedabad,29/09/2015,19.1,59.7,10.3,30.6,40.9,18.7,10.3,11.0,29.4,0.0,8.4,1.0,390.0,Very Poor
Ahmedabad,30/09/2015,69.1,154.2,8.8,32.4,41.3,29.8,8.8,15.6,28.4,0.0,7.2,0.7,231.0,Poor
Ahmedabad,01/10/2015,76.4,159.4,18.0,34.7,52.7,34.8,18.0,15.4,31.5,0.0,7.5,1.2,396.0,Very Poor
Ahmedabad,02/10/2015,102.5,174.8,33.3,37.8,71.2,22.5,33.3,27.3,24.8,19.8,51.3,15.0,731.0,Severe
Ahmedabad,03/10/2015,127.9,205.2,11.1,28.4,39.5,23.2,11.1,25.6,15.2,8.1,29.2,3.2,466.0,Severe
Ahmedabad,04/10/2015,87.2,184.4,7.8,21.5,29.3,32.4,7.8,7.0,23.2,5.6,17.3,2.3,230.0,Poor
Ahmedabad,05/10/2015,99.7,218.3,20.2,30.2,50.4,18.6,20.2,32.7,20.9,8.6,27.2,4.2,309.0,Very Poor
Ahmedabad,06/10/2015,84.2,214.7,15.8,32.1,47.9,24.5,15.8,19.4,23.1,8.3,23.8,4.0,519.0,Severe
Ahmedabad,07/10/2015,92.1,236.0,18.2,32.5,50.7,28.5,18.2,31.8,30.0,6.3,26.4,4.3,397.0,Very Poor
Ahmedabad,08/10/2015,94.0,166.1,27.1,37.0,64.1,25.1,27.1,24.9,23.5,10.8,41.2,6.1,517.0,Severe
Ahmedabad,09/10/2015,150.3,239.7,15.9,34.9,50.8,18.0,15.9,26.4,32.0,9.1,37.8,5.1,653.0,Severe
Ahmedabad,10/10/2015,118.9,227.5,5.4,29.2,34.6,11.3,5.4,79.5,24.9,6.2,12.9,1.7,355.0,Very Poor
Ahmedabad,11/10/2015,91.4,132.0,5.2,23.4,28.6,9.0,5.2,25.4,6.2,0.7,1.2,0.0,227.0,Poor
Ahmedabad,12/10/2015,95.9,213.9,10.4,33.6,44.0,24.7,10.4,30.1,27.3,3.2,11.1,1.8,316.0,Very Poor
Ahmedabad,13/10/2015,137.9,229.6,20.2,33.0,53.2,19.6,20.2,21.9,17.4,12.8,39.4,12.1,536.0,Severe
Ahmedabad,14/10/2015,90.7,206.9,18.1,25.7,43.8,10.2,18.1,17.9,26.0,7.3,43.7,6.0,370.0,Very Poor
Ahmedabad,15/10/2015,108.7,231.9,17.0,32.9,49.9,12.4,17.0,22.6,19.6,12.5,51.8,7.5,551.0,Severe
Ahmedabad,16/10/2015,98.8,241.0,17.7,31.2,48.9,13.0,17.7,26.1,30.2,8.2,41.6,5.5,393.0,Very Poor
Ahmedabad,17/10/2015,145.8,112.0,20.6,34.7,55.3,10.5,20.6,24.7,95.9,20.1,51.5,7.3,671.0,Severe
Ahmedabad,18/10/2015,179.4,190.5,52.3,39.4,91.8,24.0,52.3,39.2,112.0,31.8,102.6,15.0,969.0,Severe
Ahmedabad,19/10/2015,170.5,353.4,15.5,35.2,48.6,35.3,15.5,34.0,54.0,10.8,31.6,4.8,471.0,Severe
Ahmedabad,20/10/2015,203.4,275.0,23.0,36.6,59.7,23.6,23.0,94.3,5.4,0.0,0.0,0.0,529.0,Severe
Ahmedabad,21/10/2015,92.7,165.1,12.9,30.6,43.6,14.3,12.9,42.1,72.9,13.3,18.0,5.2,354.0,
Ahmedabad,22/10/2015,64.7,139.6,4.8,23.8,28.6,7.4,4.8,34.4,24.8,6.2,12.0,2.2,213.0,Poor
Ahmedabad,23/10/2015,78.1,145.0,10.6,28.9,39.5,12.0,10.6,44.9,35.6,4.7,8.9,2.3,297.0,Poor
Ahmedabad,24/10/2015,100.2,178.1,32.3,34.2,66.4,27.3,32.3,27.7,24.0,7.6,12.8,5.2,605.0,Severe
Ahmedabad,25/10/2015,147.4,284.3,34.6,39.1,73.7,23.2,34.6,46.1,26.4,5.8,5.1,10.2,691.0,Severe
Ahmedabad,26/10/2015,206.9,0.2,145.3,55.7,201.0,23.8,145.3,20.5,38.0,1.7,3.4,36.0,971.0,Severe
Ahmedabad,27/10/2015,114.8,102.4,38.1,40.3,78.4,22.2,38.1,22.9,30.2,26.0,72.6,10.8,626.0,
Ahmedabad,28/10/2015,89.6,163.4,5.4,25.8,31.2,9.5,5.4,44.9,43.0,6.5,17.4,2.1,270.0,Poor
Ahmedabad,29/10/2015,51.7,107.3,1.9,21.2,23.0,7.0,1.9,37.3,66.6,4.0,11.1,0.8,188.0,Moderate
Ahmedabad,30/10/2015,54.6,89.9,2.3,18.3,20.6,15.7,2.3,19.1,42.4,3.5,10.2,1.1,114.0,Moderate
Ahmedabad,31/10/2015,46.5,104.9,1.2,12.1,13.3,16.6,1.2,13.7,61.6,1.9,4.5,0.2,143.0,Moderate
Ahmedabad,02/11/2015,122.5,37.6,75.4,44.2,119.6,24.2,75.4,13.8,60.7,73.4,105.1,17.6,1037.0,
Ahmedabad,03/11/2015,147.2,138.1,33.1,36.9,69.9,15.8,33.1,21.2,131.1,25.8,60.8,9.3,557.0,Severe
Ahmedabad,04/11/2015,214.7,68.0,57.4,42.2,99.6,24.0,57.4,22.2,7.2,41.2,93.7,13.4,937.0,
Ahmedabad,05/11/2015,207.1,281.5,28.4,35.3,60.4,9.1,28.4,50.3,28.1,28.9,55.9,8.7,536.0,Severe
Ahmedabad,06/11/2015,191.0,343.0,39.6,50.1,89.7,35.3,39.6,40.8,27.9,17.4,60.0,11.1,354.0,Very Poor
Ahmedabad,07/11/2015,192.4,128.4,9.4,29.0,38.4,7.9,9.4,29.2,33.2,22.9,52.5,10.9,381.0,Very Poor
Ahmedabad,08/11/2015,127.6,131.0,6.7,31.9,38.6,17.1,6.7,26.9,47.3,9.6,20.7,4.3,355.0,Very Poor
Ahmedabad,27/06/2016,33.0,73.3,11.7,28.9,40.6,15.9,11.7,1.4,36.0,0.0,0.0,0.0,217.0,
Ahmedabad,28/06/2016,27.3,66.1,9.8,28.1,37.9,16.5,9.8,1.6,39.3,0.0,0.0,0.0,272.0,Poor
Ahmedabad,29/06/2016,41.4,91.6,10.4,31.8,42.1,20.5,10.4,1.7,28.0,0.0,0.0,0.0,253.0,Poor
Ahmedabad,30/06/2016,30.2,80.3,10.4,16.0,26.4,21.9,10.4,1.6,23.8,0.0,0.0,0.0,256.0,Poor
Ahmedabad,01/07/2016,29.4,76.7,9.4,10.1,19.5,9.4,9.4,1.6,16.4,0.0,0.0,0.0,257.0,Poor
Ahmedabad,02/07/2016,20.9,62.6,9.0,7.5,16.5,9.6,9.0,1.6,14.3,0.0,0.0,0.0,213.0,Poor
Ahmedabad,03/07/2016,35.1,75.1,8.4,6.5,14.9,29.6,8.4,1.6,19.4,0.0,0.0,0.0,218.0,Poor
Ahmedabad,04/07/2016,40.2,70.7,8.7,2.8,11.5,9.6,8.7,1.7,15.2,0.0,0.0,0.0,214.0,Poor
Ahmedabad,05/07/2016,54.2,76.5,8.1,2.8,10.9,35.1,8.1,1.4,18.5,0.0,0.0,0.0,207.0,Poor
Ahmedabad,06/07/2016,49.0,81.3,7.4,1.6,9.0,7.7,7.4,1.4,15.3,0.0,0.0,0.0,169.0,Moderate
Ahmedabad,07/07/2016,35.9,48.8,7.5,1.7,9.1,27.3,7.5,1.5,17.0,0.0,0.0,0.0,152.0,
Ahmedabad,08/07/2016,46.3,99.3,7.3,1.8,9.1,6.2,7.3,1.8,24.0,0.0,0.0,0.0,178.0,
Ahmedabad,09/07/2016,39.2,74.5,7.0,1.9,9.0,24.6,7.0,1.4,15.0,0.0,0.0,0.0,157.0,
Ahmedabad,10/07/2016,45.3,98.4,6.7,2.5,9.3,9.4,6.7,0.9,27.0,0.0,0.0,0.0,170.0,
Ahmedabad,11/07/2016,43.6,72.9,7.7,3.9,11.6,23.8,7.7,1.3,21.6,0.0,0.0,0.0,171.0,
Ahmedabad,13/07/2016,34.9,104.8,24.5,11.7,27.2,9.8,24.5,14.6,82.1,0.0,0.0,0.0,383.0,
Ahmedabad,14/07/2016,38.1,91.7,46.5,48.1,44.0,19.5,46.5,23.1,11.7,0.0,0.0,0.0,1842.0,Severe
Ahmedabad,15/07/2016,36.5,130.3,1.0,37.1,22.4,7.6,1.0,19.0,14.1,0.0,0.0,0.0,72.0,Satisfactory
Ahmedabad,16/07/2016,40.9,137.0,4.1,36.8,25.0,8.5,4.1,17.0,3.7,0.0,0.0,0.0,91.0,Satisfactory
Ahmedabad,17/07/2016,34.2,105.6,6.0,34.4,20.9,16.3,6.0,14.2,17.8,0.0,0.0,0.0,124.0,Moderate
Ahmedabad,18/07/2016,32.9,101.0,4.9,36.8,25.9,12.6,4.9,14.7,8.2,0.0,0.0,0.0,145.0,Moderate
Ahmedabad,19/07/2016,41.4,68.0,100.8,54.7,48.4,24.0,100.8,15.8,10.2,0.0,0.0,0.1,499.0,Severe
Ahmedabad,20/07/2016,31.7,93.7,1.7,22.8,18.5,5.5,1.7,15.5,30.6,0.0,0.0,0.0,557.0,Severe
Ahmedabad,21/07/2016,33.5,77.9,1.9,30.9,27.9,17.2,1.9,14.3,23.4,0.0,0.0,0.0,114.0,Moderate
Ahmedabad,22/07/2016,30.8,119.4,2.6,25.2,24.2,11.7,2.6,17.0,3.3,0.0,0.0,0.0,148.0,Moderate
Ahmedabad,23/07/2016,30.5,98.6,1.6,38.8,36.5,20.9,1.6,15.8,44.3,0.0,0.0,0.0,99.0,Satisfactory
Ahmedabad,24/07/2016,34.6,128.6,6.7,39.2,38.7,30.4,6.7,15.1,33.4,0.0,0.0,0.0,117.0,Moderate
Ahmedabad,25/07/2016,43.7,131.4,8.8,40.0,40.3,24.1,8.8,15.4,43.4,0.0,0.0,0.0,275.0,Poor
Ahmedabad,26/07/2016,46.5,132.2,3.9,33.2,33.5,8.6,3.9,15.0,6.9,0.0,0.0,0.0,183.0,Moderate
Ahmedabad,27/07/2016,36.5,91.2,18.8,20.3,33.0,26.3,18.8,16.8,11.5,6.4,11.7,8.7,336.0,Very Poor
Ahmedabad,28/07/2016,36.9,87.8,26.5,23.3,47.8,28.1,26.5,13.7,4.9,4.8,12.8,6.7,468.0,Severe
Ahmedabad,29/07/2016,46.2,67.9,86.7,29.7,116.4,26.4,86.7,14.3,4.8,5.5,26.8,1.0,776.0,Severe
Ahmedabad,30/07/2016,48.4,67.9,84.2,30.7,114.9,26.4,84.2,15.7,4.3,1.6,7.1,0.2,805.0,Severe
Ahmedabad,31/07/2016,40.2,67.9,72.6,28.3,100.8,28.1,72.6,14.6,4.3,0.0,0.3,0.0,705.0,Severe
Ahmedabad,01/08/2016,33.5,67.9,79.5,30.4,110.0,26.4,79.5,15.0,4.8,0.0,0.0,0.0,740.0,Severe
Ahmedabad,02/08/2016,29.4,67.9,83.7,29.8,113.5,26.4,83.7,15.3,3.7,0.0,0.0,0.0,751.0,Severe
Ahmedabad,03/08/2016,44.6,67.9,89.8,29.3,119.2,28.1,89.8,14.2,4.9,0.1,0.0,0.0,798.0,Severe
Ahmedabad,04/08/2016,50.6,65.3,10.6,13.0,19.9,14.9,10.6,13.1,6.2,33.6,19.3,0.1,494.0,Severe
Ahmedabad,05/08/2016,33.9,112.9,5.1,13.4,16.1,6.5,5.1,19.5,6.2,3.2,0.0,0.0,234.0,Poor
Ahmedabad,07/08/2016,43.9,106.9,2.8,28.1,22.7,9.0,2.8,15.4,0.6,0.6,0.1,0.1,139.0,
Ahmedabad,08/08/2016,93.3,127.6,9.7,27.9,34.8,17.9,9.7,13.2,1.4,0.1,0.0,0.0,327.0,Very Poor
Ahmedabad,09/08/2016,38.1,96.5,7.0,22.6,29.6,44.5,7.0,14.8,3.5,2.7,6.2,1.4,257.0,Poor
Ahmedabad,10/08/2016,20.2,96.5,10.4,18.1,28.5,16.4,10.4,15.0,4.9,8.4,13.8,2.6,300.0,Poor
Ahmedabad,11/08/2016,10.4,105.8,12.6,17.8,30.4,21.1,12.6,14.3,5.9,5.7,18.9,3.6,309.0,Very Poor
Ahmedabad,12/08/2016,29.9,97.4,13.5,14.7,28.2,22.3,13.5,14.6,9.6,9.0,19.6,7.2,316.0,Very Poor
Ahmedabad,13/08/2016,60.2,79.6,8.6,13.2,21.9,24.9,8.6,15.3,13.2,3.0,10.5,2.3,296.0,Poor
Ahmedabad,14/08/2016,85.1,81.2,8.1,12.9,21.0,22.7,8.1,14.5,12.4,2.6,9.1,1.5,240.0,Poor
Ahmedabad,15/08/2016,55.6,121.7,8.4,13.4,21.8,22.6,8.4,16.6,11.8,3.9,8.5,1.3,220.0,Poor
Ahmedabad,16/08/2016,170.2,107.9,15.5,17.9,33.3,29.6,15.5,14.2,10.0,4.0,8.8,1.6,460.0,Severe
Ahmedabad,17/08/2016,35.0,138.3,7.7,16.1,23.7,28.8,7.7,16.1,9.8,3.9,7.9,1.4,341.0,Very Poor
Ahmedabad,18/08/2016,37.7,62.2,6.4,9.5,15.9,10.1,6.4,16.2,13.7,2.5,6.9,0.9,216.0,Poor
Ahmedabad,19/08/2016,32.8,59.7,6.1,12.1,20.9,18.6,6.1,12.3,13.1,2.6,10.4,2.5,174.0,Moderate
Ahmedabad,20/08/2016,53.5,117.0,12.0,14.2,26.6,36.1,12.0,16.3,5.5,7.9,13.8,2.9,252.0,Poor
Ahmedabad,21/08/2016,48.2,116.2,10.9,15.5,26.4,37.1,10.9,16.2,6.0,6.5,11.9,2.4,283.0,Poor
Ahmedabad,22/08/2016,63.3,148.3,8.8,13.2,25.6,19.4,8.8,24.8,8.7,4.0,11.8,1.6,282.0,Poor
Ahmedabad,23/08/2016,40.4,52.1,7.4,10.3,23.3,24.1,7.4,12.2,5.0,3.0,8.5,1.4,189.0,Moderate
Ahmedabad,24/08/2016,31.2,79.0,8.9,9.9,18.9,22.6,8.9,21.5,13.0,3.1,7.0,1.1,204.0,Poor
Ahmedabad,25/08/2016,33.8,99.7,9.2,12.2,21.4,28.5,9.2,17.7,8.4,2.7,8.6,1.2,207.0,Poor
Ahmedabad,26/08/2016,36.0,110.1,10.0,9.8,19.8,26.8,10.0,16.7,8.6,2.6,9.8,1.7,218.0,Poor
Ahmedabad,27/08/2016,58.1,112.7,10.5,8.7,19.2,6.5,10.5,21.2,19.9,3.5,11.6,3.3,243.0,Poor
Ahmedabad,28/08/2016,46.0,99.7,9.7,8.8,18.5,18.9,9.7,17.3,10.4,2.1,6.3,1.2,219.0,Poor
Ahmedabad,29/08/2016,52.3,119.9,10.8,9.2,20.0,19.4,10.8,19.6,9.1,4.7,9.0,1.9,247.0,Poor
Ahmedabad,30/08/2016,46.7,72.1,10.1,9.3,19.7,10.8,10.1,17.8,16.0,3.0,7.6,1.4,235.0,Poor
Ahmedabad,31/08/2016,44.6,99.7,10.5,7.4,17.9,22.7,10.5,17.6,11.2,2.9,6.6,1.0,234.0,Poor
Ahmedabad,01/09/2016,30.8,62.3,9.4,7.9,17.2,12.8,9.4,17.6,15.7,2.0,4.9,1.0,217.0,Poor
Ahmedabad,02/09/2016,47.7,62.3,9.6,8.4,18.0,7.5,9.6,17.0,18.9,2.4,6.1,1.1,222.0,Poor
Ahmedabad,03/09/2016,35.7,62.3,9.4,8.1,18.2,18.6,9.4,16.7,14.6,1.8,5.6,0.8,241.0,Poor
Ahmedabad,04/09/2016,36.4,62.3,9.6,7.1,16.7,18.6,9.6,17.8,15.0,1.5,5.3,0.6,225.0,Poor
Ahmedabad,05/09/2016,33.8,82.4,10.1,7.8,18.3,21.0,10.1,17.9,13.9,1.5,4.8,0.7,241.0,Poor
Ahmedabad,06/09/2016,34.2,82.4,10.2,7.1,17.3,21.0,10.2,18.8,13.8,1.4,3.9,0.6,237.0,Poor
Ahmedabad,07/09/2016,52.2,75.6,10.7,7.2,17.8,14.0,10.7,16.3,14.7,2.8,8.0,0.9,251.0,Poor
Ahmedabad,08/09/2016,36.0,70.3,9.9,8.6,18.6,17.6,9.9,19.3,18.2,1.8,4.1,3.0,220.0,Poor
Ahmedabad,09/09/2016,37.9,72.1,9.8,9.2,19.0,17.1,9.8,19.1,15.4,2.2,4.6,1.1,221.0,Poor
Ahmedabad,10/09/2016,31.9,62.3,9.5,7.8,17.3,16.8,9.5,16.9,14.3,1.1,3.6,0.6,226.0,Poor
Ahmedabad,11/09/2016,18.0,62.2,7.3,7.0,17.2,17.6,7.3,15.5,19.0,0.6,2.3,0.4,208.0,Poor
Ahmedabad,12/09/2016,27.9,56.8,9.5,9.6,21.1,11.7,9.5,14.5,21.7,1.3,5.5,1.3,190.0,Moderate
Ahmedabad,13/09/2016,36.5,72.1,10.1,10.7,21.1,7.6,10.1,18.2,22.6,1.5,6.6,1.8,250.0,Poor
Ahmedabad,14/09/2016,55.7,118.3,11.2,12.9,24.0,7.7,11.2,17.8,21.1,2.6,10.6,3.4,280.0,Poor
Ahmedabad,15/09/2016,57.0,107.0,13.7,12.0,25.7,7.2,13.7,18.4,20.8,3.0,15.0,5.0,306.0,Very Poor
Ahmedabad,16/09/2016,53.9,101.0,10.0,12.5,22.6,7.1,10.0,18.8,24.8,2.7,9.6,2.1,249.0,Poor
Ahmedabad,17/09/2016,49.3,62.2,9.8,8.7,18.4,6.1,9.8,15.8,26.4,2.0,6.6,1.0,213.0,Poor
Ahmedabad,18/09/2016,67.5,118.1,17.6,28.6,32.3,23.5,2.2,14.5,34.5,3.3,8.7,3.1,135.0,Moderate
Ahmedabad,21/09/2016,42.2,58.3,10.2,9.7,19.9,9.6,10.2,14.4,14.8,2.3,8.0,1.9,203.0,
